DT,VPH,ApacheRPH,TPH,CPU,MEM,IO
1/19/2014 14:00,140070,399376,46215,23.5,44,22.3
1/19/2014 15:00,93150,277156,32146,18,44.6,31
1/19/2014 16:00,103583,327199,34822,18.2,45.6,18.4
1/19/2014 17:00,120494,347973,38939,17.8,43.4,24.6
1/19/2014 18:00,81077,238594,28980,16.5,41.8,28.6
1/19/2014 19:00,114003,336315,35980,22.9,39.2,16.1
1/19/2014 20:00,165058,495549,57418,27.1,44.4,34.1
1/19/2014 21:00,118908,345276,39336,20.6,41.4,31.7
1/19/2014 22:00,99424,304841,34270,20.5,43,26.7
1/19/2014 23:00,86775,255752,24955,17.1,42.5,27.2
1/20/2014 0:00,43266,129446,13181,10.5,46,22.4
1/20/2014 1:00,22842,65737,7766,5.3,45.2,30.5
1/20/2014 2:00,4004,11896,1360,5.7,46.1,26.2
1/20/2014 3:00,800,2296,274,5.7,44.1,23
1/20/2014 4:00,3556,10645,1231,5.3,47,26.1
1/20/2014 5:00,16465,49870,5604,6,44.7,27.4
1/20/2014 6:00,2160,6168,711,6.8,48.9,30.3
1/20/2014 7:00,66759,202405,22423,10.4,45.9,27.5
1/20/2014 8:00,71742,219693,24441,15.2,45.6,29.6
1/20/2014 9:00,138541,398541,44097,22.3,44.4,30.7
1/20/2014 10:00,158015,497992,56640,28.7,44.4,26
1/20/2014 11:00,159676,482122,49033,26.9,42.9,19.4
1/20/2014 12:00,163027,478298,56115,25.8,49.5,26
1/20/2014 13:00,149584,468406,50065,26.6,43.7,22.9
1/20/2014 14:00,171077,526706,56266,28.6,47.2,36.5
1/20/2014 15:00,145477,454096,46743,27.2,43.2,28.5
1/20/2014 16:00,187801,572488,64713,31.2,44.2,26.3
1/20/2014 17:00,153471,475250,55259,28.2,43.6,25.3
1/20/2014 18:00,152137,451704,56751,24.7,43.7,16.8
1/20/2014 19:00,165220,496677,56275,28.9,43.8,23.9
1/20/2014 20:00,120625,376308,44519,19.4,40.4,22.7
1/20/2014 21:00,193524,565932,60300,29.1,44.3,21.4
1/20/2014 22:00,130112,397051,43442,23,44.3,16.2
1/20/2014 23:00,84073,262952,26812,16.8,47.8,25.2
1/21/2014 0:00,52759,157754,17792,12.8,49.9,20.6
1/21/2014 1:00,24386,75729,7775,10.8,43.4,31.4
1/21/2014 2:00,6302,19297,1928,4.3,44.6,29.6
1/21/2014 3:00,1253,3920,377,5.6,47.7,23.2
1/21/2014 4:00,4776,13829,1621,4.7,42.3,18
1/21/2014 5:00,16233,48605,4892,8.3,44.7,29.4
1/21/2014 6:00,27568,81903,10924,7,43.1,37
1/21/2014 7:00,52029,156019,17888,8.7,39.7,26.5
1/21/2014 8:00,60449,181373,20158,10.7,46.8,24
1/21/2014 9:00,108721,300798,35683,17.3,46,32.4
1/21/2014 10:00,145541,457380,47335,26.6,46.1,27.7
1/21/2014 11:00,179876,528993,59023,27.6,43.5,19.1
1/21/2014 12:00,170948,516811,55472,27.5,44.2,34
1/21/2014 13:00,175242,538803,55425,32.4,43.1,27.4
1/21/2014 14:00,176220,530755,55408,29.5,43.4,23.9
1/21/2014 15:00,115916,344607,38453,21.5,44.9,33.5
1/21/2014 16:00,129794,410287,46227,22.7,45.4,22.7
1/21/2014 17:00,138493,435082,51503,25.8,46.1,31.3
1/21/2014 18:00,139378,426401,46720,25.7,44.2,31.1
1/21/2014 19:00,178777,522771,52746,28.2,44.2,21.9
1/21/2014 20:00,160787,470794,54878,22.7,42.2,34.1
1/21/2014 21:00,175759,489425,49586,27.3,42.9,23.3
1/21/2014 22:00,128504,378950,47768,21.8,45.7,27.5
1/21/2014 23:00,78661,227489,27569,11.8,42.3,31.2
1/22/2014 0:00,59390,181774,18133,14.3,47.8,24.7
1/22/2014 1:00,23082,71888,7414,6.7,42.6,23.5
1/22/2014 2:00,4740,13996,1530,5.5,44.9,30.7
1/22/2014 3:00,1199,3724,416,4.2,44.9,35.1
1/22/2014 4:00,4138,12787,1497,6.5,45.9,20.1
1/22/2014 5:00,16284,49157,5100,9,42.6,35.5
1/22/2014 6:00,24636,72532,9105,7.5,41,27.2
1/22/2014 7:00,76183,233297,24374,17.7,50.3,24.5
1/22/2014 8:00,74279,225119,24864,14.7,44.9,28.8
1/22/2014 9:00,168487,515351,52032,28.5,44.5,25.7
1/22/2014 10:00,179699,554791,65554,28.9,43.2,23.6
1/22/2014 11:00,133650,400342,50952,23.9,45.8,20.9
1/22/2014 12:00,141935,429960,47689,25.3,43.1,22.1
1/22/2014 13:00,175737,514025,57848,29.2,46.4,22.3
1/22/2014 14:00,191997,556853,63875,29,41.3,17.4
1/22/2014 15:00,140480,406050,50647,21.6,45.9,20.8
1/22/2014 16:00,151442,421139,49721,26.3,40.9,26.9
1/22/2014 17:00,128237,385175,40759,21.7,46.4,22.9
1/22/2014 18:00,161766,465583,51029,25.5,45.8,23.8
1/22/2014 19:00,128171,373722,43798,20.6,46.6,33.3
1/22/2014 20:00,150298,459383,46726,27.1,38.9,31
1/22/2014 21:00,126377,372326,43989,21.2,44.8,26.7
1/22/2014 22:00,133510,406006,46762,23.4,40.3,27.9
1/22/2014 23:00,85093,267106,26845,18.8,43.9,29
1/23/2014 0:00,42556,123887,14147,12.3,45.3,25.7
1/23/2014 1:00,30239,97525,9547,10.1,42.5,33.4
1/23/2014 2:00,5185,16041,1705,6,48.7,29.1
1/23/2014 3:00,961,2851,348,6.5,42.8,25.6
1/23/2014 4:00,7292,21147,2449,6.4,46.9,26.9
1/23/2014 5:00,21915,64472,7533,8.1,43.5,21.6
1/23/2014 6:00,64882,198937,22158,14.6,48,20.9
1/23/2014 7:00,79032,239757,29331,16.3,41.2,14.4
1/23/2014 8:00,132843,424677,42112,23.8,46.2,15.9
1/23/2014 9:00,236225,718182,76138,38.9,42.3,20.8
1/23/2014 10:00,324673,969273,109024,49.3,43.7,26.3
1/23/2014 11:00,348244,1022546,114538,50,44.8,37.9
1/23/2014 12:00,384247,1144682,124239,56.8,46.6,25.7
1/23/2014 13:00,306111,909771,103414,45.8,41.4,29.3
1/23/2014 14:00,269284,773202,98017,40,42.3,28.8
1/23/2014 15:00,316877,987492,95717,49.3,44.6,23.3
1/23/2014 16:00,294898,846010,101327,40.3,44,31
1/23/2014 17:00,225485,630082,83898,32,45.9,27.8
1/23/2014 18:00,276503,828366,83049,41.9,46.3,24.9
1/23/2014 19:00,250312,729139,79031,35.2,48.5,27.5
1/23/2014 20:00,188516,553642,67412,29.1,43.6,27.6
1/23/2014 21:00,188909,555018,71574,29.9,47.6,23.2
1/23/2014 22:00,148104,461176,51258,25.3,46.5,28.9
1/23/2014 23:00,89555,278208,29896,18.6,41,28
1/24/2014 0:00,40878,117736,13772,11.3,47.5,24.1
1/24/2014 1:00,22385,67669,8521,7.9,45.6,30.5
1/24/2014 2:00,6535,18845,2167,7,46.5,32.2
1/24/2014 3:00,1559,4450,495,3.8,41.1,28
1/24/2014 4:00,6806,19399,1913,4.2,46.7,19.2
1/24/2014 5:00,14002,38134,4877,8.2,44.7,27.7
1/24/2014 6:00,54931,160491,17903,12.3,42.6,23.2
1/24/2014 7:00,49231,152230,18505,9.8,43.1,29.5
1/24/2014 8:00,83135,244314,27951,17.1,45.1,31.4
1/24/2014 9:00,113721,333739,38086,19.5,43.2,32.1
1/24/2014 10:00,169682,518915,52118,29.2,41.9,30.4
1/24/2014 11:00,149311,449784,48698,23,46,24.4
1/24/2014 12:00,176041,511387,59496,30.4,45,27.6
1/24/2014 13:00,134458,404250,44586,25.5,46.9,27.1
1/24/2014 14:00,120268,369295,40488,21.9,44.4,35.4
1/24/2014 15:00,131407,359304,46555,18.1,42.8,29.2
1/24/2014 16:00,154517,473801,54103,26.7,43.6,18.1
1/24/2014 17:00,130587,378760,40729,22.6,42,26.1
1/24/2014 18:00,146755,461394,50264,26.7,43.4,33.2
1/24/2014 19:00,140001,400321,46745,22.9,45.1,21
1/24/2014 20:00,126184,373294,43634,22.3,45,28.2
1/24/2014 21:00,130984,386059,43156,21.5,41.1,37.4
1/24/2014 22:00,106417,319893,35848,18.7,43.2,25.9
1/24/2014 23:00,77388,235689,26215,15.2,44.1,25.5
1/25/2014 0:00,39609,111043,13530,7.3,44.9,14
1/25/2014 1:00,22093,65766,7118,9.3,41.9,25.7
1/25/2014 2:00,3627,10512,1126,5.3,46.1,29.5
1/25/2014 3:00,904,2799,298,3.8,43.4,22.8
1/25/2014 4:00,4638,13808,1572,6.4,47.7,16.6
1/25/2014 5:00,13893,42459,4851,7.4,45.4,28.2
1/25/2014 6:00,22003,67276,6798,9.6,44.3,28.7
1/25/2014 7:00,55509,162107,18200,10.9,47.1,25.7
1/25/2014 8:00,73012,221081,26548,15.2,43.5,21
1/25/2014 9:00,70115,209181,25775,15.1,44.4,17.6
1/25/2014 10:00,152317,488428,47672,26.2,47.2,26.6
1/25/2014 11:00,150956,461391,50434,26.5,45.8,30.1
1/25/2014 12:00,159067,462083,55785,27.6,45.7,17.6
1/25/2014 13:00,188803,547751,53748,28.9,48.1,24.1
1/25/2014 14:00,152090,457434,49172,24.7,43.4,33.9
1/25/2014 15:00,121785,364109,40951,19,45.2,33.3
1/25/2014 16:00,90594,268769,31302,17.6,38.8,28.6
1/25/2014 17:00,53527,152222,19062,11.3,44.8,24.1
1/25/2014 18:00,131294,392201,42853,23.8,45.7,30.2
1/25/2014 19:00,61029,173374,22232,12.9,43,17.6
1/25/2014 20:00,108307,338787,32717,19.9,45.9,31.6
1/25/2014 21:00,100816,301076,34102,15.5,42.6,26.9
1/25/2014 22:00,76363,227715,26673,15.9,42.5,23
1/25/2014 23:00,54673,155848,19941,13.4,42.2,29.9
1/26/2014 0:00,49654,151615,15522,12.6,42.2,26.3
1/26/2014 1:00,26843,80184,8852,8.1,41.1,31.5
1/26/2014 2:00,3021,8993,988,5.5,45.2,29.3
1/26/2014 3:00,1363,4146,467,5.4,41.8,19.5
1/26/2014 4:00,1041,3184,321,5.9,44.1,26.3
1/26/2014 5:00,4643,14081,1602,6.6,41.6,30.4
1/26/2014 6:00,24401,73321,8472,8.6,44.6,28.2
1/26/2014 7:00,31533,95501,11112,10.7,44.9,33.9
1/26/2014 8:00,36748,104762,11738,11.6,47.6,31.1
1/26/2014 9:00,62746,193181,20187,14.7,44.4,25.2
1/26/2014 10:00,89222,260395,33369,16,43.3,18.6
1/26/2014 11:00,113391,343030,38609,21.4,45.3,28
1/26/2014 12:00,147479,460840,48122,24.7,48.2,21.1
1/26/2014 13:00,123953,389774,44391,22.3,44.2,34.3
1/26/2014 14:00,138598,429992,46604,25.1,43.7,26.6
1/26/2014 15:00,153801,465778,47672,26.2,39.3,26.2
1/26/2014 16:00,120760,376127,42250,22,43.7,25.1
1/26/2014 17:00,137677,408255,44488,24.2,44.6,28
1/26/2014 18:00,140821,411554,43165,21,43.4,26.6
1/26/2014 19:00,173758,533888,53548,28.6,45.3,34.4
1/26/2014 20:00,159392,485896,52872,25.8,45.8,29
1/26/2014 21:00,175751,527597,62245,25.9,43.7,35.3
1/26/2014 22:00,84369,257870,29526,17.8,47.3,28.6
1/26/2014 23:00,76670,221881,22644,14.8,44.8,27.1
1/27/2014 0:00,47344,142526,16413,10.9,46.2,35.6
1/27/2014 1:00,29614,90414,9952,9.4,41.8,26.4
1/27/2014 2:00,5822,17715,1843,6.6,43.1,22.3
1/27/2014 3:00,1734,5400,512,5.5,43.8,32
1/27/2014 4:00,5918,17342,1835,6.6,45.6,25.9
1/27/2014 5:00,15072,43973,5821,8.3,47.8,36
1/27/2014 6:00,39719,119647,12985,10.6,46.5,27.8
1/27/2014 7:00,57113,170929,18592,12.8,43.8,23.7
1/27/2014 8:00,105649,321831,35749,20.5,45.9,23.5
1/27/2014 9:00,130803,423136,44848,24.5,44.4,27.5
1/27/2014 10:00,190214,587553,64254,31.7,42.4,16.8
1/27/2014 11:00,196560,592607,68362,33.8,48.3,25.8
1/27/2014 12:00,211922,661981,68423,34.2,42.1,23
1/27/2014 13:00,229851,640145,71021,32.5,46.7,28.8
1/27/2014 14:00,220965,676788,67725,35,44.4,24
1/27/2014 15:00,214018,633747,74502,34.1,47.5,26.6
1/27/2014 16:00,201413,621159,65800,30.9,43.5,31.9
1/27/2014 17:00,156789,465114,55731,25,42.8,24.9
1/27/2014 18:00,150992,430944,52121,24.4,40.6,32.2
1/27/2014 19:00,168395,498123,58505,28.3,41.6,36.1
1/27/2014 20:00,198335,622397,62062,33.3,45.6,26.1
1/27/2014 21:00,185244,544898,62470,29.3,45.5,32.6
1/27/2014 22:00,136989,398577,50691,21.5,45.4,16.4
1/27/2014 23:00,84356,264286,29277,18.1,44.2,23.5
1/28/2014 0:00,53112,162945,16623,13.1,47.8,26.2
1/28/2014 1:00,23814,69590,7484,9.8,46.9,30.1
1/28/2014 2:00,3411,10360,1206,5.5,42.6,32.7
1/28/2014 3:00,715,2148,231,3.3,45.7,33.1
1/28/2014 4:00,4286,12878,1319,5.1,49,15.6
1/28/2014 5:00,8501,24088,2965,6.4,49,27.4
1/28/2014 6:00,61837,188013,19111,13,43.7,19.6
1/28/2014 7:00,70408,215561,23463,15.5,47.5,24.6
1/28/2014 8:00,99495,300762,33525,18.1,46,9.7
1/28/2014 9:00,122467,382808,43176,23.5,42.8,25.9
1/28/2014 10:00,197652,586058,61587,30.8,46.9,30.6
1/28/2014 11:00,171965,516137,58370,27.9,45.4,23.1
1/28/2014 12:00,225566,666908,74708,34.5,43.1,25.3
1/28/2014 13:00,171688,542075,61059,27.4,41.7,27.7
1/28/2014 14:00,176909,516775,56886,30,41,16.2
1/28/2014 15:00,134931,394459,47843,23.7,46.8,20.4
1/28/2014 16:00,156886,462765,49177,23.4,47.1,27.6
1/28/2014 17:00,161813,480147,48451,26,48.4,23.1
1/28/2014 18:00,170269,485749,61180,28.1,43.5,23.4
1/28/2014 19:00,174923,532171,56876,27.1,50.3,20.1
1/28/2014 20:00,170995,529058,57655,28.7,43.6,22
1/28/2014 21:00,225855,656806,67061,34.3,47.1,25.6
1/28/2014 22:00,137050,395695,46639,21.2,43.7,35.9
1/28/2014 23:00,88529,273220,27763,15.4,41.4,15.7
1/29/2014 0:00,41654,125353,14940,9.8,45.7,25.2
1/29/2014 1:00,25718,76306,8021,5.8,43.2,27.4
1/29/2014 2:00,3781,10530,1433,6.1,44.9,20.2
1/29/2014 3:00,1360,4133,452,5.9,43.3,17.6
1/29/2014 4:00,6581,18852,2041,6.2,41.2,28.5
1/29/2014 5:00,16352,46574,5336,6.1,46.2,17.8
1/29/2014 6:00,44722,136010,14005,13,45.1,26.2
1/29/2014 7:00,97912,293329,31074,17,48.8,28.1
1/29/2014 8:00,88984,270226,32329,17.5,46.5,34.7
1/29/2014 9:00,148127,443590,46510,23.7,45.6,27.1
1/29/2014 10:00,169254,508066,58368,26.2,43.5,31
1/29/2014 11:00,202516,613423,63213,30.5,48.7,30.2
1/29/2014 12:00,217357,630423,70104,29.2,41.5,28.4
1/29/2014 13:00,191870,577512,59011,30.6,47.9,23.3
1/29/2014 14:00,169444,496188,57149,26.6,44.1,27.4
1/29/2014 15:00,145455,474381,49798,27,43,25.9
1/29/2014 16:00,178134,518098,58465,28,43.8,25.1
1/29/2014 17:00,155128,460969,51668,27.1,50.7,22.5
1/29/2014 18:00,162483,467426,53270,25.7,42.4,26
1/29/2014 19:00,183557,547789,63355,26.3,52.9,30
1/29/2014 20:00,211549,610950,59407,31.7,44.3,27.6
1/29/2014 21:00,183902,544185,62490,27.2,46.7,24.1
1/29/2014 22:00,145210,444807,52977,25.1,43.1,17.2
1/29/2014 23:00,91636,285500,29324,16.7,48.8,31.9
1/30/2014 0:00,50265,151424,17889,13.1,43.6,27
1/30/2014 1:00,28973,86247,9156,10.6,45.6,25.6
1/30/2014 2:00,3582,10824,1093,4,43.5,29
1/30/2014 3:00,733,2148,235,6.3,44.3,27.1
1/30/2014 4:00,3647,10793,1374,6.2,45.5,25.5
1/30/2014 5:00,14195,42550,4290,7.8,43.4,26.2
1/30/2014 6:00,27409,85492,9353,9.1,45.8,19.5
1/30/2014 7:00,55071,165342,18329,11.5,43.2,20.2
1/30/2014 8:00,87891,253606,28464,18.5,48.1,25.6
1/30/2014 9:00,154031,450793,51384,25.3,43.6,29.7
1/30/2014 10:00,168160,508710,57746,25.8,46.5,23.4
1/30/2014 11:00,188834,561571,65818,29.3,41,29.9
1/30/2014 12:00,241949,736099,69995,37.9,42.5,25.4
1/30/2014 13:00,207852,629082,71861,32.7,43.1,27.2
1/30/2014 14:00,165111,491536,55784,29.2,44.8,23
1/30/2014 15:00,159026,450564,51709,26.6,44.3,25.9
1/30/2014 16:00,211483,651994,69858,34.8,44.3,24.9
1/30/2014 17:00,149356,440983,54143,24.2,47.3,17.4
1/30/2014 18:00,158023,469112,52761,24.8,47.2,21.6
1/30/2014 19:00,208608,620275,67383,32,48.5,29
1/30/2014 20:00,166360,503488,54034,30.3,45.6,23.7
1/30/2014 21:00,197575,560387,60680,29.1,48.4,25.4
1/30/2014 22:00,145714,467797,53536,24.9,41.2,23
1/30/2014 23:00,86587,251869,29170,16.6,42.1,19.4
1/31/2014 0:00,48974,148616,17556,10.5,44.6,20.1
1/31/2014 1:00,26209,78320,8541,7.6,46.2,17.5
1/31/2014 2:00,7038,20564,2506,5.4,45.8,21.4
1/31/2014 3:00,1208,3610,380,6.7,42.9,18
1/31/2014 4:00,4225,12073,1401,5.5,45.2,25.9
1/31/2014 5:00,15909,46045,5216,7.4,46.4,33.5
1/31/2014 6:00,37478,106408,12360,11.5,45.6,28
1/31/2014 7:00,50369,150094,16970,8.7,44.6,18.7
1/31/2014 8:00,103101,304403,30889,18.6,44.9,21.4
1/31/2014 9:00,117262,352626,41819,20.3,44.5,29.1
1/31/2014 10:00,123744,383997,46680,21.6,43.8,31.7
1/31/2014 11:00,164858,498458,59760,28.1,50.6,29.7
1/31/2014 12:00,191032,553169,67829,28.1,42.5,19.5
1/31/2014 13:00,163500,478060,60210,26.1,45.8,25.4
1/31/2014 14:00,190626,548542,68152,27.6,42.8,22.5
1/31/2014 15:00,144892,457769,45739,24.3,45.1,22.4
1/31/2014 16:00,141949,425336,52146,24.5,44.4,26.6
1/31/2014 17:00,155901,458673,55620,25.4,42,23.3
1/31/2014 18:00,132031,376622,49339,23.7,43.4,19.6
1/31/2014 19:00,154628,477350,47436,26.4,45.5,32.4
1/31/2014 20:00,133182,418086,47552,24.2,46.4,16.4
1/31/2014 21:00,174937,518648,56466,29.3,46.1,22.9
1/31/2014 22:00,156628,486736,48294,25.5,43,31.7
1/31/2014 23:00,83887,252542,29568,17.5,44.9,29
2/1/2014 0:00,50606,150418,17789,12.2,43.3,31.2
2/1/2014 1:00,26741,81146,8755,9.2,48.4,42.1
2/1/2014 2:00,4806,13621,1462,4.1,44.5,24.1
2/1/2014 3:00,777,2414,278,3.4,42.5,24.5
2/1/2014 4:00,3626,11031,1220,3.4,44.7,26.5
2/1/2014 5:00,19285,55890,6212,7.3,46.5,32.7
2/1/2014 6:00,26585,77681,8779,7,42,32
2/1/2014 7:00,33124,102155,10532,10.3,44.7,26.2
2/1/2014 8:00,67778,191835,24769,13.8,44,20.2
2/1/2014 9:00,161724,471662,52112,24.9,42.8,24.7
2/1/2014 10:00,151852,440610,50203,23.5,47.7,24.8
2/1/2014 11:00,148175,443772,48980,25.6,43.8,27.7
2/1/2014 12:00,144439,427916,55061,22.4,43.1,26.6
2/1/2014 13:00,148620,458384,50831,27,46.5,25.3
2/1/2014 14:00,146247,435797,47352,22.4,45.8,30.1
2/1/2014 15:00,132416,385691,42114,20.8,46.2,22.5
2/1/2014 16:00,127591,372375,41191,22,46.2,19.4
2/1/2014 17:00,151055,440304,46704,22.6,40.6,20.8
2/1/2014 18:00,65786,198994,23915,10.3,44.2,28
2/1/2014 19:00,97168,293653,34100,17.1,45.7,25.1
2/1/2014 20:00,111833,331368,34166,19.8,49.1,24.4
2/1/2014 21:00,114285,327691,36730,19.6,47.2,24.6
2/1/2014 22:00,60994,191672,22058,15.2,44.6,27.8
2/1/2014 23:00,62951,183433,21903,13.3,45.2,30.7
2/2/2014 0:00,55844,165086,17527,11.3,44.4,26.3
2/2/2014 1:00,29940,88478,9014,9.2,40.4,21.9
2/2/2014 2:00,6766,20365,2362,6.2,44.3,32.5
2/2/2014 3:00,788,2408,299,3,44.4,22.7
2/2/2014 4:00,1601,4788,499,5.5,47,26.9
2/2/2014 5:00,10232,31346,3469,8.6,46.2,28.1
2/2/2014 6:00,1150,3365,403,6,42.1,23.3
2/2/2014 7:00,40628,123210,13280,9.1,44.9,20.2
2/2/2014 8:00,44812,135913,15020,13.2,43.4,24.9
2/2/2014 9:00,73977,221382,24510,14.8,45.3,24
2/2/2014 10:00,112255,344211,38875,24.5,44.4,33.2
2/2/2014 11:00,118538,351068,45209,20.6,47.4,24.1
2/2/2014 12:00,174064,543706,57156,26.3,42,25
2/2/2014 13:00,194107,598265,61248,31.9,41.8,22.5
2/2/2014 14:00,150590,480070,48410,26.7,45.4,28.4
2/2/2014 15:00,123887,405755,42015,20.2,40.7,29.1
2/2/2014 16:00,97809,288485,29649,15.2,46.7,19.1
2/2/2014 17:00,175737,557790,59792,29.7,42.4,21.1
2/2/2014 18:00,134574,434348,45590,23.8,44.9,18.3
2/2/2014 19:00,173349,541346,52247,29.9,44,19.9
2/2/2014 20:00,162235,485627,49798,26.4,44.7,12.3
2/2/2014 21:00,120904,362348,43013,21.7,43.7,25.6
2/2/2014 22:00,102020,312805,39496,18,45.8,26.8
2/2/2014 23:00,90528,283775,28215,16.3,42.5,29.7
2/3/2014 0:00,58024,180898,18003,14,42.9,20.7
2/3/2014 1:00,27491,82721,9286,10,48.2,26.4
2/3/2014 2:00,5267,15337,1763,4.4,44.7,32.4
2/3/2014 3:00,976,3120,312,8.5,43.2,23.6
2/3/2014 4:00,4710,14731,1468,5.5,46.2,18.4
2/3/2014 5:00,16844,50961,6090,12,43.9,30.2
2/3/2014 6:00,43234,137995,15638,12.6,46.4,25.9
2/3/2014 7:00,91599,272167,28654,13.9,43.9,29.6
2/3/2014 8:00,99566,303885,37114,19.3,45.6,26.4
2/3/2014 9:00,147878,458485,49941,25.2,46.3,31.1
2/3/2014 10:00,201159,598547,70799,29.3,47.3,24.3
2/3/2014 11:00,213572,654621,74460,34,37.5,28.4
2/3/2014 12:00,213931,646134,74835,32.6,45.9,22.2
2/3/2014 13:00,158195,471865,51779,25.5,44.4,29.5
2/3/2014 14:00,173362,524020,59534,28.3,44.6,16.5
2/3/2014 15:00,250640,776544,78039,38.8,41.8,34.6
2/3/2014 16:00,191265,572160,63553,30,44.2,15.3
2/3/2014 17:00,159296,479113,56251,22.6,41.9,25.6
2/3/2014 18:00,194922,596209,61298,30.4,45.2,34.4
2/3/2014 19:00,158290,469356,52318,26.4,45.4,28.2
2/3/2014 20:00,190388,528811,68953,30.1,47.3,22.6
2/3/2014 21:00,170735,515164,56342,29,40.2,30
2/3/2014 22:00,176483,538384,54674,30,43.2,32
2/3/2014 23:00,105873,320852,35241,16.8,39.7,26.7
2/4/2014 0:00,44283,133432,16735,7.6,45.7,22.5
2/4/2014 1:00,27149,84799,8901,7,41,22.3
2/4/2014 2:00,5621,17619,1991,7.9,45.3,21.2
2/4/2014 3:00,892,2586,323,3.5,45.9,24.2
2/4/2014 4:00,4465,13346,1388,4.5,42.3,28.9
2/4/2014 5:00,24391,72744,7908,9.5,45.9,24.4
2/4/2014 6:00,44413,132781,15341,8.7,43.2,19.5
2/4/2014 7:00,37489,112514,13155,11.4,40.9,36.3
2/4/2014 8:00,107343,324340,35906,16.1,45.1,27.4
2/4/2014 9:00,132599,385224,48051,23.4,42.9,37.6
2/4/2014 10:00,240646,694287,79179,37.7,44.7,31.5
2/4/2014 11:00,226293,671032,76514,34,44.8,27.2
2/4/2014 12:00,230829,714346,76203,38.4,44.2,16.4
2/4/2014 13:00,197064,585973,63896,29.2,43.3,31.6
2/4/2014 14:00,191176,558190,63259,30.3,44.4,28.2
2/4/2014 15:00,144009,442188,49911,26.5,40.2,25.5
2/4/2014 16:00,127350,383326,45123,21.9,46.3,33.1
2/4/2014 17:00,144906,449995,50881,25,42.9,28.5
2/4/2014 18:00,168165,516749,60610,29.8,45.1,30.2
2/4/2014 19:00,175251,508818,52393,28.8,44.4,22.6
2/4/2014 20:00,201296,607067,65889,34.5,43.9,21.8
2/4/2014 21:00,182684,528176,57733,27.6,43.3,27.9
2/4/2014 22:00,154051,441500,49842,23.7,43.9,13.8
2/4/2014 23:00,77096,229138,25233,13.9,44.6,26.5
2/5/2014 0:00,48470,138429,17846,9.6,46.3,25
2/5/2014 1:00,23317,69137,7797,8.5,46,15.9
2/5/2014 2:00,4666,13896,1464,4.7,45.5,24.9
2/5/2014 3:00,1004,2909,367,3.4,44.6,20.9
2/5/2014 4:00,5485,17205,1765,7.1,51.7,23.4
2/5/2014 5:00,14953,43722,4419,5.7,46.1,27.6
2/5/2014 6:00,48710,143458,16355,10.2,42.6,34.3
2/5/2014 7:00,46178,145523,15033,10.6,44.7,23.2
2/5/2014 8:00,85935,266913,29635,16.8,43.6,34.4
2/5/2014 9:00,138357,420556,43852,19.8,48.2,30.5
2/5/2014 10:00,187964,549304,64525,29.8,43.3,23.5
2/5/2014 11:00,193501,611016,60700,31.6,44.4,32.9
2/5/2014 12:00,187111,567713,65547,30.5,45.5,30.7
2/5/2014 13:00,196785,590871,67964,31.9,41.8,22.9
2/5/2014 14:00,190236,571326,60464,26.8,42.8,25.4
2/5/2014 15:00,193432,590673,63248,29.1,44.1,29.8
2/5/2014 16:00,139534,412741,48621,22.6,44,27.5
2/5/2014 17:00,176057,550954,55563,30.1,45.1,26.2
2/5/2014 18:00,122088,352800,44116,20.2,45.2,27.9
2/5/2014 19:00,116159,345936,41715,20.7,45.5,21.8
2/5/2014 20:00,169248,514720,54547,29.8,43.7,27.4
2/5/2014 21:00,179938,551902,62540,27.9,44.6,33.1
2/5/2014 22:00,148240,475033,48741,27.4,45.8,33.6
2/5/2014 23:00,96754,296689,30801,18.6,41.4,30
2/6/2014 0:00,59561,178240,18312,11.6,46,25.8
2/6/2014 1:00,22775,65968,8415,9,43.9,26
2/6/2014 2:00,4105,12694,1375,6.3,51.2,27
2/6/2014 3:00,919,2736,310,4.7,47.5,24.3
2/6/2014 4:00,3265,9767,1027,7.3,49.7,21.4
2/6/2014 5:00,17569,52228,5588,8.5,47.2,28.6
2/6/2014 6:00,25240,74901,7781,6.9,43.9,25.9
2/6/2014 7:00,92483,276458,30366,17.2,43.7,24.1
2/6/2014 8:00,91834,287976,34333,15.9,46.3,21.6
2/6/2014 9:00,129724,396037,43379,21.7,43.3,29.9
2/6/2014 10:00,209273,633632,68061,32.6,50.9,23.8
2/6/2014 11:00,196864,579199,64980,30.6,44.7,22.3
2/6/2014 12:00,183636,508657,64256,28.4,49.9,17.6
2/6/2014 13:00,203046,594329,63532,31.2,45.2,32.8
2/6/2014 14:00,162839,468750,56578,27.9,45.2,25.6
2/6/2014 15:00,163373,496173,50593,27.4,41,23.5
2/6/2014 16:00,178584,543304,61105,30.4,43.6,27.5
2/6/2014 17:00,164381,488483,51635,27.8,42.2,29.5
2/6/2014 18:00,134102,398086,42377,21.9,49.2,29.9
2/6/2014 19:00,123907,367601,41955,22,46,22.7
2/6/2014 20:00,196136,589267,61222,30.6,45.6,24.3
2/6/2014 21:00,168276,494318,56215,25.6,44.5,26.7
2/6/2014 22:00,145362,433471,45968,24,45.4,21.9
2/6/2014 23:00,62875,188468,26727,11.1,44.3,18.5
2/7/2014 0:00,49129,144044,16412,11.1,46.2,24.4
2/7/2014 1:00,29028,85499,9320,8.4,45.1,23.1
2/7/2014 2:00,4610,13298,1692,6.5,46.4,23.9
